"typeName","type","value"
"micCode","enumeratedString","DWSF"
"micCode","enumeratedString","DZBK"
"micCode","enumeratedString","EBON"
"micCode","enumeratedString","EBRA"
"micCode","enumeratedString","EBSC"
"micCode","enumeratedString","EBSD"
"micCode","enumeratedString","EBSI"
"micCode","enumeratedString","EBSM"
"micCode","enumeratedString","EBSN"
"micCode","enumeratedString","EBSS"
"micCode","enumeratedString","ECAG"
"micCode","enumeratedString","ECAL"
"micCode","enumeratedString","ECEU"
"micCode","enumeratedString","ECHO"
"micCode","enumeratedString","ECSL"
"micCode","enumeratedString","EDDP"
"micCode","enumeratedString","EDGA"
"micCode","enumeratedString","EDGD"
"micCode","enumeratedString","EDGO"
"micCode","enumeratedString","EDGX"
"micCode","enumeratedString","EDRF"
"micCode","enumeratedString","EEAL"
"micCode","enumeratedString","EESE"
"micCode","enumeratedString","EGMT"
"micCode","enumeratedString","EGSI"
"micCode","enumeratedString","ELEU"
"micCode","enumeratedString","ELIX"
"micCode","enumeratedString","ELNO"
"micCode","enumeratedString","ELSE"
"micCode","enumeratedString","ELUK"
"micCode","enumeratedString","EMBX"
"micCode","enumeratedString","EMDR"
"micCode","enumeratedString","EMIB"
"micCode","enumeratedString","EMID"
"micCode","enumeratedString","EMIR"
"micCode","enumeratedString","EMLD"
"micCode","enumeratedString","EMTF"
"micCode","enumeratedString","EMTS"
"micCode","enumeratedString","ENAX"
"micCode","enumeratedString","ENCL"
"micCode","enumeratedString","ENSY"
"micCode","enumeratedString","ENXB"
"micCode","enumeratedString","ENXL"
"micCode","enumeratedString","EOTC"
"micCode","enumeratedString","EPEX"
"micCode","enumeratedString","EQIE"
"micCode","enumeratedString","EQLD"
"micCode","enumeratedString","EQTA"
"micCode","enumeratedString","EQTB"
"micCode","enumeratedString","EQTC"
"micCode","enumeratedString","EQTD"
"micCode","enumeratedString","ERIS"
"micCode","enumeratedString","ERST"
"micCode","enumeratedString","ESTO"
"micCode","enumeratedString","ETFP"
"micCode","enumeratedString","ETLX"
"micCode","enumeratedString","ETPA"
"micCode","enumeratedString","ETSC"
"micCode","enumeratedString","EUCH"
"micCode","enumeratedString","EURM"
"micCode","enumeratedString","EUSC"
"micCode","enumeratedString","EUSP"
"micCode","enumeratedString","EUWA"
"micCode","enumeratedString","EUWB"
"micCode","enumeratedString","EUWX"
"micCode","enumeratedString","EWSM"
"micCode","enumeratedString","EXAA"
"micCode","enumeratedString","EXBO"
"micCode","enumeratedString","EXCP"
"micCode","enumeratedString","EXDC"
"micCode","enumeratedString","EXEU"
"micCode","enumeratedString","EXLP"
"micCode","enumeratedString","EXMP"
"micCode","enumeratedString","EXOR"
"micCode","enumeratedString","EXOT"
"micCode","enumeratedString","EXSB"
"micCode","enumeratedString","EXSD"
"micCode","enumeratedString","EXSE"
"micCode","enumeratedString","EXSF"
"micCode","enumeratedString","EXSH"
"micCode","enumeratedString","EXSI"
"micCode","enumeratedString","EXSP"
"micCode","enumeratedString","EXSY"
"micCode","enumeratedString","EXTR"
"micCode","enumeratedString","EXVP"
"micCode","enumeratedString","EXYY"
"micCode","enumeratedString","FAIR"
"micCode","enumeratedString","FAST"
"micCode","enumeratedString","FBSI"
"micCode","enumeratedString","FCBT"
"micCode","enumeratedString","FCME"
"micCode","enumeratedString","FGEX"
"micCode","enumeratedString","FICO"
"micCode","enumeratedString","FICX"
"micCode","enumeratedString","FIED"
"micCode","enumeratedString","FINC"
"micCode","enumeratedString","FINN"
"micCode","enumeratedString","FINO"
"micCode","enumeratedString","FINR"
"micCode","enumeratedString","FINY"
"micCode","enumeratedString","FISH"
"micCode","enumeratedString","FISU"
"micCode","enumeratedString","FMTS"
"micCode","enumeratedString","FNCS"
"micCode","enumeratedString","FNDK"
"micCode","enumeratedString","FNEE"
"micCode","enumeratedString","FNFI"
"micCode","enumeratedString","FNIS"
"micCode","enumeratedString","FNLT"
"micCode","enumeratedString","FNLV"
"micCode","enumeratedString","FNSE"
"micCode","enumeratedString","FRAA"
"micCode","enumeratedString","FRAB"
"micCode","enumeratedString","FRAS"
"micCode","enumeratedString","FREI"
"micCode","enumeratedString","FRTE"
"micCode","enumeratedString","FSEF"
"micCode","enumeratedString","FSHX"
"micCode","enumeratedString","FSME"
"micCode","enumeratedString","FTFM"
"micCode","enumeratedString","FTFS"
"micCode","enumeratedString","FXAL"
"micCode","enumeratedString","FXCL"
"micCode","enumeratedString","FXCM"
"micCode","enumeratedString","FXGB"
"micCode","enumeratedString","FXOP"
"micCode","enumeratedString","FXSW"
"micCode","enumeratedString","G1XX"
"micCode","enumeratedString","GBOT"
"micCode","enumeratedString","GBWB"
"micCode","enumeratedString","GEMX"
"micCode","enumeratedString","GETB"
"micCode","enumeratedString","GFBM"
"micCode","enumeratedString","GFBO"
"micCode","enumeratedString","GFIB"
"micCode","enumeratedString","GFIC"
"micCode","enumeratedString","GFIF"
"micCode","enumeratedString","GFIN"
"micCode","enumeratedString","GFIR"
"micCode","enumeratedString","GFKS"
"micCode","enumeratedString","GFSM"
"micCode","enumeratedString","GFSO"
"micCode","enumeratedString","GLBX"
"micCode","enumeratedString","GLLC"
"micCode","enumeratedString","GLMX"
"micCode","enumeratedString","GLPS"
"micCode","enumeratedString","GLPX"
"micCode","enumeratedString","GMEG"
"micCode","enumeratedString","GMEO"
"micCode","enumeratedString","GMES"
"micCode","enumeratedString","GMGD"
"micCode","enumeratedString","GMGL"
"micCode","enumeratedString","GMNI"
"micCode","enumeratedString","GMTF"
"micCode","enumeratedString","GMTS"
"micCode","enumeratedString","GOTC"
"micCode","enumeratedString","GOVX"
"micCode","enumeratedString","GPBC"
"micCode","enumeratedString","GREE"
"micCode","enumeratedString","GRIF"
"micCode","enumeratedString","GRIO"
"micCode","enumeratedString","GRSE"
"micCode","enumeratedString","GSAL"
"micCode","enumeratedString","GSBE"
"micCode","enumeratedString","GSBX"
"micCode","enumeratedString","GSCI"
"micCode","enumeratedString","GSCO"
"micCode","enumeratedString","GSEF"
"micCode","enumeratedString","GSEI"
"micCode","enumeratedString","GSIB"
"micCode","enumeratedString","GSIL"
"micCode","enumeratedString","GSSI"
"micCode","enumeratedString","GSXH"
"micCode","enumeratedString","GSXL"
"micCode","enumeratedString","GTCO"
"micCode","enumeratedString","GTSX"
"micCode","enumeratedString","GTXE"
"micCode","enumeratedString","GTXS"
"micCode","enumeratedString","GXGF"
"micCode","enumeratedString","GXGM"
"micCode","enumeratedString","GXGR"
"micCode","enumeratedString","GXMA"
"micCode","enumeratedString","HAMA"
"micCode","enumeratedString","HAMB"
"micCode","enumeratedString","HAML"
"micCode","enumeratedString","HAMM"
"micCode","enumeratedString","HAMN"
"micCode","enumeratedString","HANA"
"micCode","enumeratedString","HANB"
"micCode","enumeratedString","HBFR"
"micCode","enumeratedString","HBPL"
"micCode","enumeratedString","HCHC"
"micCode","enumeratedString","HDAT"
"micCode","enumeratedString","HEGX"
"micCode","enumeratedString","HELA"
"micCode","enumeratedString","HEMO"
"micCode","enumeratedString","HMOD"
"micCode","enumeratedString","HMTF"
"micCode","enumeratedString","HOTC"
"micCode","enumeratedString","HPCO"
"micCode","enumeratedString","HPCS"
"micCode","enumeratedString","HPCV"
"micCode","enumeratedString","HPCX"
"micCode","enumeratedString","HPPO"
"micCode","enumeratedString","HREU"
"micCode","enumeratedString","HRFQ"
"micCode","enumeratedString","HRSI"
"micCode","enumeratedString","HRTF"
"micCode","enumeratedString","HRTX"
"micCode","enumeratedString","HSBC"
"micCode","enumeratedString","HSBT"
"micCode","enumeratedString","HSFX"
"micCode","enumeratedString","HSTC"
"micCode","enumeratedString","HSXA"
"micCode","enumeratedString","HUDX"
"micCode","enumeratedString","HUNG"
"micCode","enumeratedString","HUPX"
"micCode","enumeratedString","IATS"
"micCode","enumeratedString","IBAL"
"micCode","enumeratedString","IBEQ"
"micCode","enumeratedString","IBEX"
"micCode","enumeratedString","IBGH"
"micCode","enumeratedString","IBIS"
"micCode","enumeratedString","IBUL"
"micCode","enumeratedString","ICBX"
"micCode","enumeratedString","ICDX"
"micCode","enumeratedString","ICEL"
"micCode","enumeratedString","ICEO"
"micCode","enumeratedString","ICES"
"micCode","enumeratedString","ICOT"
"micCode","enumeratedString","ICPM"
"micCode","enumeratedString","ICRO"
"micCode","enumeratedString","ICSU"
"micCode","enumeratedString","ICUR"
"micCode","enumeratedString","ICXL"
"micCode","enumeratedString","ICXR"
"micCode","enumeratedString","IECL"
"micCode","enumeratedString","IEPA"
"micCode","enumeratedString","IEXD"
"micCode","enumeratedString","IEXG"
"micCode","enumeratedString","IFCA"
"micCode","enumeratedString","IFED"
"micCode","enumeratedString","IFEN"
"micCode","enumeratedString","IFEU"
"micCode","enumeratedString","IFLL"
"micCode","enumeratedString","IFLO"
"micCode","enumeratedString","IFLS"
"micCode","enumeratedString","IFLX"
"micCode","enumeratedString","IFSG"
"micCode","enumeratedString","IFSM"
"micCode","enumeratedString","IFUS"
"micCode","enumeratedString","IFUT"
"micCode","enumeratedString","IFXA"
"micCode","enumeratedString","IFXC"
"micCode","enumeratedString","IFXR"
"micCode","enumeratedString","IGDL"
"micCode","enumeratedString","IINX"
"micCode","enumeratedString","IKBS"
"micCode","enumeratedString","IMAG"
"micCode","enumeratedString","IMBD"
"micCode","enumeratedString","IMCC"
"micCode","enumeratedString","IMCE"
"micCode","enumeratedString","IMCG"
"micCode","enumeratedString","IMCO"
"micCode","enumeratedString","IMCR"
"micCode","enumeratedString","IMCS"
"micCode","enumeratedString","IMCT"
"micCode","enumeratedString","IMED"
"micCode","enumeratedString","IMEN"
"micCode","enumeratedString","IMEQ"
"micCode","enumeratedString","IMET"
"micCode","enumeratedString","IMEX"
"micCode","enumeratedString","IMFD"
"micCode","enumeratedString","IMFX"
"micCode","enumeratedString","IMGB"
"micCode","enumeratedString","IMGI"
"micCode","enumeratedString","IMIR"
"micCode","enumeratedString","IMMH"
"micCode","enumeratedString","IMMM"
"micCode","enumeratedString","IMRD"
"micCode","enumeratedString","IMSB"
"micCode","enumeratedString","IMTF"
"micCode","enumeratedString","IMTS"
"micCode","enumeratedString","INCA"
"micCode","enumeratedString","INCR"
"micCode","enumeratedString","INGB"
"micCode","enumeratedString","INGE"
"micCode","enumeratedString","INGF"
"micCode","enumeratedString","INGW"
"micCode","enumeratedString","INSE"
"micCode","enumeratedString","INVE"
"micCode","enumeratedString","IOCD"
"micCode","enumeratedString","IOED"
"micCode","enumeratedString","IOFI"
"micCode","enumeratedString","IOFX"
"micCode","enumeratedString","IOGB"
"micCode","enumeratedString","IOGI"
"micCode","enumeratedString","IOIR"
"micCode","enumeratedString","IOMM"
"micCode","enumeratedString","IOTC"
"micCode","enumeratedString","IOTF"
"micCode","enumeratedString","IPSX"
"micCode","enumeratedString","IPXP"
"micCode","enumeratedString","ISBA"
"micCode","enumeratedString","ISBV"
"micCode","enumeratedString","ISDA"
"micCode","enumeratedString","ISEX"
"micCode","enumeratedString","ISSI"
"micCode","enumeratedString","ISWA"
"micCode","enumeratedString","ISWB"
"micCode","enumeratedString","ISWC"
"micCode","enumeratedString","ISWE"
"micCode","enumeratedString","ISWN"
"micCode","enumeratedString","ISWO"
"micCode","enumeratedString","ISWP"
"micCode","enumeratedString","ISWR"
"micCode","enumeratedString","ISWT"
"micCode","enumeratedString","ISWV"
"micCode","enumeratedString","ITGI"
"micCode","enumeratedString","ITGL"
"micCode","enumeratedString","IVZX"
"micCode","enumeratedString","JADX"
"micCode","enumeratedString","JBSI"
"micCode","enumeratedString","JEFE"
"micCode","enumeratedString","JEFS"
"micCode","enumeratedString","JEFX"
"micCode","enumeratedString","JESI"
"micCode","enumeratedString","JISI"
"micCode","enumeratedString","JLQD"
"micCode","enumeratedString","JLSI"
"micCode","enumeratedString","JPBX"
"micCode","enumeratedString","JPCB"
"micCode","enumeratedString","JPEU"
"micCode","enumeratedString","JPMI"
"micCode","enumeratedString","JPMX"
"micCode","enumeratedString","JPSI"
"micCode","enumeratedString","JSEB"
"micCode","enumeratedString","JSES"
"micCode","enumeratedString","JSJX"
"micCode","enumeratedString","JSSI"
"micCode","enumeratedString","JYSI"
"micCode","enumeratedString","KAIX"
"micCode","enumeratedString","KBCB"
"micCode","enumeratedString","KBLC"
"micCode","enumeratedString","KBLL"
"micCode","enumeratedString","KBLM"
"micCode","enumeratedString","KBLS"
"micCode","enumeratedString","KBLT"
"micCode","enumeratedString","KCCP"
"micCode","enumeratedString","KELR"
"micCode","enumeratedString","KLEU"
"micCode","enumeratedString","KMUX"
"micCode","enumeratedString","KNCM"
"micCode","enumeratedString","KNEM"
"micCode","enumeratedString","KNIG"
"micCode","enumeratedString","KNLI"
"micCode","enumeratedString","KNMX"
"micCode","enumeratedString","KOTF"
"micCode","enumeratedString","LASF"
"micCode","enumeratedString","LASP"
"micCode","enumeratedString","LBBW"
"micCode","enumeratedString","LBCM"
"micCode","enumeratedString","LBCW"
"micCode","enumeratedString","LBWL"
"micCode","enumeratedString","LBWS"
"micCode","enumeratedString","LCHC"
"micCode","enumeratedString","LCUR"
"micCode","enumeratedString","LEDG"
"micCode","enumeratedString","LEUE"
"micCode","enumeratedString","LEUF"
"micCode","enumeratedString","LEVL"
"micCode","enumeratedString","LICA"
"micCode","enumeratedString","LIFI"
"micCode","enumeratedString","LIGA"
"micCode","enumeratedString","LIQF"
"micCode","enumeratedString","LIQH"
"micCode","enumeratedString","LIQU"
"micCode","enumeratedString","LISX"
"micCode","enumeratedString","LISZ"
"micCode","enumeratedString","LIUH"
"micCode","enumeratedString","LIUS"
"micCode","enumeratedString","LMAD"
"micCode","enumeratedString","LMAE"
"micCode","enumeratedString","LMAF"
"micCode","enumeratedString","LMAO"
"micCode","enumeratedString","LMAX"
"micCode","enumeratedString","LMEC"
"micCode","enumeratedString","LMNR"
"micCode","enumeratedString","LMNX"
"micCode","enumeratedString","LOTC"
"micCode","enumeratedString","LOUI"
"micCode","enumeratedString","LOYD"
"micCode","enumeratedString","LPPM"
"micCode","enumeratedString","LQED"
"micCode","enumeratedString","LQFI"
"micCode","enumeratedString","LSSI"
"micCode","enumeratedString","LTAA"
"micCode","enumeratedString","LXJP"
"micCode","enumeratedString","LYNX"
"micCode","enumeratedString","MABX"
"micCode","enumeratedString","MACB"
"micCode","enumeratedString","MAEL"
"micCode","enumeratedString","MAGM"
"micCode","enumeratedString","MAKX"
"micCode","enumeratedString","MALX"
"micCode","enumeratedString","MANL"
"micCode","enumeratedString","MAQE"
"micCode","enumeratedString","MAQH"
"micCode","enumeratedString","MAQI"
"micCode","enumeratedString","MAQJ"
"micCode","enumeratedString","MAQL"
"micCode","enumeratedString","MAQU"
"micCode","enumeratedString","MAQX"
"micCode","enumeratedString","MARF"
"micCode","enumeratedString","MASG"
"micCode","enumeratedString","MATN"
"micCode","enumeratedString","MBPL"
"micCode","enumeratedString","MBUL"
"micCode","enumeratedString","MCRY"
"micCode","enumeratedString","MCSE"
"micCode","enumeratedString","MCUR"
"micCode","enumeratedString","MCXR"
"micCode","enumeratedString","MCXS"
"micCode","enumeratedString","MCXX"
"micCode","enumeratedString","MCZK"
"micCode","enumeratedString","MDRV"
"micCode","enumeratedString","MELO"
"micCode","enumeratedString","MERD"
"micCode","enumeratedString","MERF"
"micCode","enumeratedString","MERK"
"micCode","enumeratedString","MESI"
"micCode","enumeratedString","MESQ"
"micCode","enumeratedString","METZ"
"micCode","enumeratedString","MFGL"
"micCode","enumeratedString","MFOX"
"micCode","enumeratedString","MFXA"
"micCode","enumeratedString","MFXC"
"micCode","enumeratedString","MFXR"
"micCode","enumeratedString","MHBD"
"micCode","enumeratedString","MHBL"
"micCode","enumeratedString","MHBP"
"micCode","enumeratedString","MHEL"
"micCode","enumeratedString","MHEU"
"micCode","enumeratedString","MHIP"
"micCode","enumeratedString","MIBG"
"micCode","enumeratedString","MICE"
"micCode","enumeratedString","MIHI"
"micCode","enumeratedString","MISX"
"micCode","enumeratedString","MIVX"
"micCode","enumeratedString","MIZX"
"micCode","enumeratedString","MKAP"
"micCode","enumeratedString","MLCO"
"micCode","enumeratedString","MLER"
"micCode","enumeratedString","MLES"
"micCode","enumeratedString","MLEX"
"micCode","enumeratedString","MLIX"
"micCode","enumeratedString","MLRQ"
"micCode","enumeratedString","MLSI"
"micCode","enumeratedString","MLVX"
"micCode","enumeratedString","MLXB"
"micCode","enumeratedString","MNDK"
"micCode","enumeratedString","MNFI"
"micCode","enumeratedString","MNIS"
"micCode","enumeratedString","MNSE"
"micCode","enumeratedString","MOCX"
"micCode","enumeratedString","MOSE"
"micCode","enumeratedString","MOTX"
"micCode","enumeratedString","MPRL"
"micCode","enumeratedString","MSAL"
"micCode","enumeratedString","MSAX"
"micCode","enumeratedString","MSCO"
"micCode","enumeratedString","MSCX"
"micCode","enumeratedString","MSEL"
"micCode","enumeratedString","MSEU"
"micCode","enumeratedString","MSIP"
"micCode","enumeratedString","MSMS"
"micCode","enumeratedString","MSNT"
"micCode","enumeratedString","MSPL"
"micCode","enumeratedString","MSRP"
"micCode","enumeratedString","MSSI"
"micCode","enumeratedString","MSTO"
"micCode","enumeratedString","MSTX"
"micCode","enumeratedString","MTAA"
"micCode","enumeratedString","MTAH"
"micCode","enumeratedString","MTCH"
"micCode","enumeratedString","MTSA"
"micCode","enumeratedString","MTSB"
"micCode","enumeratedString","MTSC"
"micCode","enumeratedString","MTSD"
"micCode","enumeratedString","MTSF"
"micCode","enumeratedString","MTSG"
"micCode","enumeratedString","MTSO"
"micCode","enumeratedString","MTUS"
"micCode","enumeratedString","MTXA"
"micCode","enumeratedString","MTXC"
"micCode","enumeratedString","MTXM"
"micCode","enumeratedString","MTXS"
"micCode","enumeratedString","MTXX"
"micCode","enumeratedString","MUBE"
"micCode","enumeratedString","MUBL"
"micCode","enumeratedString","MUBM"
"micCode","enumeratedString","MUBP"
"micCode","enumeratedString","MUFP"
"micCode","enumeratedString","MUNA"
"micCode","enumeratedString","MUNB"
"micCode","enumeratedString","MUNC"
"micCode","enumeratedString","MUND"
"micCode","enumeratedString","MUSE"
"micCode","enumeratedString","MUSN"
"micCode","enumeratedString","MUTI"
"micCode","enumeratedString","MVCX"
"micCode","enumeratedString","MYTR"
"micCode","enumeratedString","N2EX"
"micCode","enumeratedString","NABA"
"micCode","enumeratedString","NABE"
"micCode","enumeratedString","NABL"
"micCode","enumeratedString","NABU"
"micCode","enumeratedString","NAMX"
"micCode","enumeratedString","NAPA"
"micCode","enumeratedString","NASD"
"micCode","enumeratedString","NASX"
"micCode","enumeratedString","NATX"
"micCode","enumeratedString","NBLX"
"micCode","enumeratedString","NBOT"
"micCode","enumeratedString","NCEL"
"micCode","enumeratedString","NCML"
"micCode","enumeratedString","NDCM"
"micCode","enumeratedString","NDEX"
"micCode","enumeratedString","NDXS"
"micCode","enumeratedString","NEOC"
"micCode","enumeratedString","NEOD"
"micCode","enumeratedString","NEOE"
"micCode","enumeratedString","NEON"
"micCode","enumeratedString","NESI"
"micCode","enumeratedString","NEXD"
"micCode","enumeratedString","NEXF"
"micCode","enumeratedString","NEXG"
"micCode","enumeratedString","NEXL"
"micCode","enumeratedString","NEXN"
"micCode","enumeratedString","NEXO"
"micCode","enumeratedString","NEXS"
"micCode","enumeratedString","NEXT"
"micCode","enumeratedString","NEXX"
"micCode","enumeratedString","NEXY"
"micCode","enumeratedString","NFSA"
"micCode","enumeratedString","NFSC"
"micCode","enumeratedString","NFSD"
"micCode","enumeratedString","NGXC"
"micCode","enumeratedString","NIBC"
"micCode","enumeratedString","NIBR"
"micCode","enumeratedString","NILX"
"micCode","enumeratedString","NLBX"
"micCode","enumeratedString","NLPX"
"micCode","enumeratedString","NMCE"
"micCode","enumeratedString","NMRA"
"micCode","enumeratedString","NMRJ"
"micCode","enumeratedString","NMTF"
"micCode","enumeratedString","NOCO"
"micCode","enumeratedString","NODX"
"micCode","enumeratedString","NOED"
"micCode","enumeratedString","NOFF"
"micCode","enumeratedString","NOFI"
"micCode","enumeratedString","NOPS"
"micCode","enumeratedString","NORD"
"micCode","enumeratedString","NORX"
"micCode","enumeratedString","NOSC"
"micCode","enumeratedString","NOSI"
"micCode","enumeratedString","NOTC"
"micCode","enumeratedString","NOWX"
"micCode","enumeratedString","NPEX"
"micCode","enumeratedString","NPGA"
"micCode","enumeratedString","NSXB"
"micCode","enumeratedString","NWMS"
"micCode","enumeratedString","NWNV"
"micCode","enumeratedString","NXEU"
"micCode","enumeratedString","NXJP"
"micCode","enumeratedString","NXSE"
"micCode","enumeratedString","NXUS"
"micCode","enumeratedString","NXVW"
"micCode","enumeratedString","NYFX"
"micCode","enumeratedString","NYMS"
"micCode","enumeratedString","NYPC"
"micCode","enumeratedString","NYSD"
"micCode","enumeratedString","NYSI"
"micCode","enumeratedString","NZFX"
"micCode","enumeratedString","OAPA"
"micCode","enumeratedString","OBKL"
"micCode","enumeratedString","OCSI"
"micCode","enumeratedString","ODDO"
"micCode","enumeratedString","ODOC"
"micCode","enumeratedString","OHVO"
"micCode","enumeratedString","OLLC"
"micCode","enumeratedString","OMEL"
"micCode","enumeratedString","OMGA"
"micCode","enumeratedString","OMIC"
"micCode","enumeratedString","OMIP"
"micCode","enumeratedString","ONSE"
"micCode","enumeratedString","OOTC"
"micCode","enumeratedString","OPCO"
"micCode","enumeratedString","OPEX"
"micCode","enumeratedString","OPRA"
"micCode","enumeratedString","OSLC"
"micCode","enumeratedString","OTCB"
"micCode","enumeratedString","OTCE"
"micCode","enumeratedString","OTCM"
"micCode","enumeratedString","OTCQ"
"micCode","enumeratedString","OTCX"
"micCode","enumeratedString","OTPB"
"micCode","enumeratedString","OTXB"
"micCode","enumeratedString","PARX"
"micCode","enumeratedString","PAVE"
"micCode","enumeratedString","PBUL"
"micCode","enumeratedString","PDEX"
"micCode","enumeratedString","PDQX"
"micCode","enumeratedString","PEEL"
"micCode","enumeratedString","PFTQ"
"micCode","enumeratedString","PFTS"
"micCode","enumeratedString","PIEU"
"micCode","enumeratedString","PINC"
"micCode","enumeratedString","PINI"
"micCode","enumeratedString","PINL"
"micCode","enumeratedString","PINX"
"micCode","enumeratedString","PIPE"
"micCode","enumeratedString","PIRM"
"micCode","enumeratedString","PKOP"
"micCode","enumeratedString","PLDX"
"micCode","enumeratedString","PLPD"
"micCode","enumeratedString","PLPX"
"micCode","enumeratedString","PNED"
"micCode","enumeratedString","PORT"
"micCode","enumeratedString","POTC"
"micCode","enumeratedString","PPEX"
"micCode","enumeratedString","PROS"
"micCode","enumeratedString","PRSE"
"micCode","enumeratedString","PSGM"
"micCode","enumeratedString","PTPG"
"micCode","enumeratedString","PURE"
"micCode","enumeratedString","PVMF"
"micCode","enumeratedString","PXIL"
"micCode","enumeratedString","QWIX"
"micCode","enumeratedString","R5FX"
"micCode","enumeratedString","RABO"
"micCode","enumeratedString","RBCB"
"micCode","enumeratedString","RBCC"
"micCode","enumeratedString","RBCE"
"micCode","enumeratedString","RBCG"
"micCode","enumeratedString","RBCM"
"micCode","enumeratedString","RBCT"
"micCode","enumeratedString","RBHU"
"micCode","enumeratedString","RBIV"
"micCode","enumeratedString","RBSI"
"micCode","enumeratedString","RBSX"
"micCode","enumeratedString","RENC"
"micCode","enumeratedString","RESE"
"micCode","enumeratedString","REST"
"micCode","enumeratedString","RICD"
"micCode","enumeratedString","RICX"
"micCode","enumeratedString","RLBO"
"micCode","enumeratedString","RMTF"
"micCode","enumeratedString","RMTS"
"micCode","enumeratedString","ROCO"
"micCode","enumeratedString","ROFX"
"micCode","enumeratedString","ROSR"
"micCode","enumeratedString","ROTC"
"micCode","enumeratedString","RPDX"
"micCode","enumeratedString","RPWC"
"micCode","enumeratedString","RSEX"
"micCode","enumeratedString","RTSI"
"micCode","enumeratedString","RTSL"
"micCode","enumeratedString","RTSX"
"micCode","enumeratedString","RUSX"
"micCode","enumeratedString","S3FM"
"micCode","enumeratedString","SANT"
"micCode","enumeratedString","SB1M"
"micCode","enumeratedString","SBAR"
"micCode","enumeratedString","SBEX"
"micCode","enumeratedString","SBIJ"
"micCode","enumeratedString","SBIL"
"micCode","enumeratedString","SBIU"
"micCode","enumeratedString","SBIV"
"micCode","enumeratedString","SBSI"
"micCode","enumeratedString","SCXA"
"micCode","enumeratedString","SCXF"
"micCode","enumeratedString","SCXM"
"micCode","enumeratedString","SCXO"
"micCode","enumeratedString","SCXS"
"micCode","enumeratedString","SEBS"
"micCode","enumeratedString","SECF"
"micCode","enumeratedString","SEDX"
"micCode","enumeratedString","SEED"
"micCode","enumeratedString","SELC"
"micCode","enumeratedString","SEMX"
"micCode","enumeratedString","SEND"
"micCode","enumeratedString","SEPE"
"micCode","enumeratedString","SFCL"
"micCode","enumeratedString","SGEX"
"micCode","enumeratedString","SGMA"
"micCode","enumeratedString","SGMT"
"micCode","enumeratedString","SGMX"
"micCode","enumeratedString","SGMY"
"micCode","enumeratedString","SGOE"
"micCode","enumeratedString","SHAD"
"micCode","enumeratedString","SHAR"
"micCode","enumeratedString","SHAW"
"micCode","enumeratedString","SHSC"
"micCode","enumeratedString","SIAB"
"micCode","enumeratedString","SIBC"
"micCode","enumeratedString","SICS"
"micCode","enumeratedString","SIGA"
"micCode","enumeratedString","SIGH"
"micCode","enumeratedString","SIGJ"
"micCode","enumeratedString","SIMD"
"micCode","enumeratedString","SIMV"
"micCode","enumeratedString","SISI"
"micCode","enumeratedString","SKSI"
"micCode","enumeratedString","SLHB"
"micCode","enumeratedString","SLKK"
"micCode","enumeratedString","SMBB"
"micCode","enumeratedString","SMBD"
"micCode","enumeratedString","SMBE"
"micCode","enumeratedString","SMBG"
"micCode","enumeratedString","SMBP"
"micCode","enumeratedString","SMEX"
"micCode","enumeratedString","SMTS"
"micCode","enumeratedString","SNSI"
"micCode","enumeratedString","SOHO"
"micCode","enumeratedString","SPDX"
"micCode","enumeratedString","SPEC"
"micCode","enumeratedString","SPIM"
"micCode","enumeratedString","SPRZ"
"micCode","enumeratedString","SPXE"
"micCode","enumeratedString","SQUA"
"micCode","enumeratedString","SSBI"
"micCode","enumeratedString","SSBM"
"micCode","enumeratedString","SSBT"
"micCode","enumeratedString","SSEX"
"micCode","enumeratedString","SSFX"
"micCode","enumeratedString","SSME"
"micCode","enumeratedString","SSOB"
"micCode","enumeratedString","SSTX"
"micCode","enumeratedString","SSWM"
"micCode","enumeratedString","STAN"
"micCode","enumeratedString","STEE"
"micCode","enumeratedString","STFL"
"micCode","enumeratedString","STOX"
"micCode","enumeratedString","STUA"
"micCode","enumeratedString","STUB"
"micCode","enumeratedString","STUC"
"micCode","enumeratedString","STUD"
"micCode","enumeratedString","SUNB"
"micCode","enumeratedString","SUNO"
"micCode","enumeratedString","SUNT"
"micCode","enumeratedString","SVES"
"micCode","enumeratedString","SVEX"
"micCode","enumeratedString","SWAP"
"micCode","enumeratedString","SWBI"
"micCode","enumeratedString","SWEE"
"micCode","enumeratedString","SWLT"
"micCode","enumeratedString","SWLV"
"micCode","enumeratedString","SZSC"
"micCode","enumeratedString","TBSP"
"micCode","enumeratedString","TCDS"
"micCode","enumeratedString","TCML"
"micCode","enumeratedString","TDBL"
"micCode","enumeratedString","TDON"
"micCode","enumeratedString","TECO"
"micCode","enumeratedString","TEEG"
"micCode","enumeratedString","TEFD"
"micCode","enumeratedString","TEFX"
"micCode","enumeratedString","TEGB"
"micCode","enumeratedString","TEGI"
"micCode","enumeratedString","TEIR"
"micCode","enumeratedString","TEMB"
"micCode","enumeratedString","TEMF"
"micCode","enumeratedString","TEMI"
"micCode","enumeratedString","TEMM"
"micCode","enumeratedString","TEMR"
"micCode","enumeratedString","TERA"
"micCode","enumeratedString","TERE"
"micCode","enumeratedString","TFEX"
"micCode","enumeratedString","TFSA"
"micCode","enumeratedString","TFSD"
"micCode","enumeratedString","TFSU"
